Customer_ID,Products_ID,TI_Price,Refund,Revenue,Share,Commission,Payment_Provider_Commission,Is_Active,Period,CU_Created_At,First_Paid_At,Last_Paid_At,Type,Status,Approval_At,Cancel_Reason,Cancel_Request_At,Updated_At,TR_ID,TR_Price,Currency,TR_Created_At
61333,1,474.95001220703125,0.0,130.47999572753906,339.25,0.0,5.21999979019165,True,monthly,2022-05-28T17:53:11Z,2022-06-02T23:32:25Z,2022-08-16T22:38:25Z,2,,,,,,110704,785.0399780273438,TRL,2022-08-16T22:38:25Z
61333,61,25.299999237060547,0.0,25.020000457763672,0.0,0.0,0.2800000011920929,True,monthly,2022-05-28T17:53:11Z,2022-06-02T23:32:25Z,2022-08-16T22:38:25Z,2,,,,,,97651,744.510009765625,TRL,2022-06-02T23:32:25Z
61333,61,25.299999237060547,0.0,25.020000457763672,0.0,0.0,0.2800000011920929,True,monthly,2022-05-28T17:53:11Z,2022-06-02T23:32:25Z,2022-08-16T22:38:25Z,2,,,,,,104338,661.7100219726562,TRL,2022-07-09T10:10:28Z
61333,61,25.299999237060547,0.0,25.020000457763672,0.0,0.0,0.2800000011920929,True,monthly,2022-05-28T17:53:11Z,2022-06-02T23:32:25Z,2022-08-16T22:38:25Z,2,,,,,,110704,785.0399780273438,TRL,2022-08-16T22:38:25Z
61333,1,417.45001220703125,0.0,73.61000061035156,339.25,0.0,4.590000152587891,True,monthly,2022-05-28T17:53:11Z,2022-06-02T23:32:25Z,2022-08-16T22:38:25Z,2,,,,,,97651,744.510009765625,TRL,2022-06-02T23:32:25Z
61333,1,417.45001220703125,0.0,73.61000061035156,339.25,0.0,4.590000152587891,True,monthly,2022-05-28T17:53:11Z,2022-06-02T23:32:25Z,2022-08-16T22:38:25Z,2,,,,,,104338,661.7100219726562,TRL,2022-07-09T10:10:28Z
61333,1,417.45001220703125,0.0,73.61000061035156,339.25,0.0,4.590000152587891,True,monthly,2022-05-28T17:53:11Z,2022-06-02T23:32:25Z,2022-08-16T22:38:25Z,2,,,,,,110704,785.0399780273438,TRL,2022-08-16T22:38:25Z
61335,1,474.95001220703125,0.0,130.47999572753906,339.25,0.0,5.21999979019165,True,monthly,2022-05-28T18:43:44Z,2022-05-28T20:08:59Z,2022-07-30T10:06:41Z,2,,,,,,96786,744.510009765625,TRL,2022-05-28T20:08:59Z
61335,1,474.95001220703125,0.0,130.47999572753906,339.25,0.0,5.21999979019165,True,monthly,2022-05-28T18:43:44Z,2022-05-28T20:08:59Z,2022-07-30T10:06:41Z,2,,,,,,98921,805.0,TRL,2022-06-09T10:07:46Z
61335,1,474.95001220703125,0.0,130.47999572753906,339.25,0.0,5.21999979019165,True,monthly,2022-05-28T18:43:44Z,2022-05-28T20:08:59Z,2022-07-30T10:06:41Z,2,,,,,,102273,719.2100219726562,TRL,2022-06-29T10:08:48Z
61335,1,474.95001220703125,0.0,130.47999572753906,339.25,0.0,5.21999979019165,True,monthly,2022-05-28T18:43:44Z,2022-05-28T20:08:59Z,2022-07-30T10:06:41Z,2,,,,,,107603,719.2100219726562,TRL,2022-07-30T10:06:41Z
61335,3,244.25999450683594,0.0,241.57000732421875,0.0,0.0,2.690000057220459,True,monthly,2022-05-28T18:43:44Z,2022-05-28T20:08:59Z,2022-07-30T10:06:41Z,2,,,,,,96786,744.510009765625,TRL,2022-05-28T20:08:59Z
61335,3,244.25999450683594,0.0,241.57000732421875,0.0,0.0,2.690000057220459,True,monthly,2022-05-28T18:43:44Z,2022-05-28T20:08:59Z,2022-07-30T10:06:41Z,2,,,,,,98921,805.0,TRL,2022-06-09T10:07:46Z
61335,3,244.25999450683594,0.0,241.57000732421875,0.0,0.0,2.690000057220459,True,monthly,2022-05-28T18:43:44Z,2022-05-28T20:08:59Z,2022-07-30T10:06:41Z,2,,,,,,102273,719.2100219726562,TRL,2022-06-29T10:08:48Z
61335,3,244.25999450683594,0.0,241.57000732421875,0.0,0.0,2.690000057220459,True,monthly,2022-05-28T18:43:44Z,2022-05-28T20:08:59Z,2022-07-30T10:06:41Z,2,,,,,,107603,719.2100219726562,TRL,2022-07-30T10:06:41Z
61335,61,25.299999237060547,0.0,25.020000457763672,0.0,0.0,0.2800000011920929,True,monthly,2022-05-28T18:43:44Z,2022-05-28T20:08:59Z,2022-07-30T10:06:41Z,2,,,,,,96786,744.510009765625,TRL,2022-05-28T20:08:59Z
61335,61,25.299999237060547,0.0,25.020000457763672,0.0,0.0,0.2800000011920929,True,monthly,2022-05-28T18:43:44Z,2022-05-28T20:08:59Z,2022-07-30T10:06:41Z,2,,,,,,98921,805.0,TRL,2022-06-09T10:07:46Z
61335,61,25.299999237060547,0.0,25.020000457763672,0.0,0.0,0.2800000011920929,True,monthly,2022-05-28T18:43:44Z,2022-05-28T20:08:59Z,2022-07-30T10:06:41Z,2,,,,,,102273,719.2100219726562,TRL,2022-06-29T10:08:48Z
61335,61,25.299999237060547,0.0,25.020000457763672,0.0,0.0,0.2800000011920929,True,monthly,2022-05-28T18:43:44Z,2022-05-28T20:08:59Z,2022-07-30T10:06:41Z,2,,,,,,107603,719.2100219726562,TRL,2022-07-30T10:06:41Z
61335,79,805.0,0.0,796.1400146484375,0.0,0.0,8.850000381469727,True,monthly,2022-05-28T18:43:44Z,2022-05-28T20:08:59Z,2022-07-30T10:06:41Z,2,,,,,,96786,744.510009765625,TRL,2022-05-28T20:08:59Z
61335,79,805.0,0.0,796.1400146484375,0.0,0.0,8.850000381469727,True,monthly,2022-05-28T18:43:44Z,2022-05-28T20:08:59Z,2022-07-30T10:06:41Z,2,,,,,,98921,805.0,TRL,2022-06-09T10:07:46Z
61335,79,805.0,0.0,796.1400146484375,0.0,0.0,8.850000381469727,True,monthly,2022-05-28T18:43:44Z,2022-05-28T20:08:59Z,2022-07-30T10:06:41Z,2,,,,,,102273,719.2100219726562,TRL,2022-06-29T10:08:48Z
61335,79,805.0,0.0,796.1400146484375,0.0,0.0,8.850000381469727,True,monthly,2022-05-28T18:43:44Z,2022-05-28T20:08:59Z,2022-07-30T10:06:41Z,2,,,,,,107603,719.2100219726562,TRL,2022-07-30T10:06:41Z
61341,1,1.149999976158142,1.149999976158142,1.1399999856948853,0.0,0.0,0.009999999776482582,True,monthly,2022-05-28T19:58:41Z,2022-06-01T17:51:13Z,2022-08-12T20:07:12Z,2,waiting_approval,,2.0,2022-06-02T19:52:01.623Z,2022-06-06T10:39:07Z,97230,1.149999976158142,TRL,2022-06-01T17:51:13Z
61341,1,1.149999976158142,1.149999976158142,1.1399999856948853,0.0,0.0,0.009999999776482582,True,monthly,2022-05-28T19:58:41Z,2022-06-01T17:51:13Z,2022-08-12T20:07:12Z,2,waiting_approval,,2.0,2022-06-02T19:52:01.623Z,2022-06-06T10:39:07Z,97267,426.6499938964844,TRL,2022-06-02T09:32:11Z
61341,1,1.149999976158142,1.149999976158142,1.1399999856948853,0.0,0.0,0.009999999776482582,True,monthly,2022-05-28T19:58:41Z,2022-06-01T17:51:13Z,2022-08-12T20:07:12Z,2,waiting_approval,,2.0,2022-06-02T19:52:01.623Z,2022-06-06T10:39:07Z,106229,426.6499938964844,TRL,2022-07-21T13:28:20Z
61341,1,1.149999976158142,1.149999976158142,1.1399999856948853,0.0,0.0,0.009999999776482582,True,monthly,2022-05-28T19:58:41Z,2022-06-01T17:51:13Z,2022-08-12T20:07:12Z,2,waiting_approval,,2.0,2022-06-02T19:52:01.623Z,2022-06-06T10:39:07Z,110137,541.4400024414062,TRL,2022-08-12T20:07:12Z
61341,1,1.149999976158142,1.149999976158142,1.1399999856948853,0.0,0.0,0.009999999776482582,True,monthly,2022-05-28T19:58:41Z,2022-06-01T17:51:13Z,2022-08-12T20:07:12Z,2,waiting_approval,,3.0,2022-06-20T07:58:21.190Z,2022-06-20T15:08:12Z,97230,1.149999976158142,TRL,2022-06-01T17:51:13Z
61341,1,1.149999976158142,1.149999976158142,1.1399999856948853,0.0,0.0,0.009999999776482582,True,monthly,2022-05-28T19:58:41Z,2022-06-01T17:51:13Z,2022-08-12T20:07:12Z,2,waiting_approval,,3.0,2022-06-20T07:58:21.190Z,2022-06-20T15:08:12Z,97267,426.6499938964844,TRL,2022-06-02T09:32:11Z
61341,1,1.149999976158142,1.149999976158142,1.1399999856948853,0.0,0.0,0.009999999776482582,True,monthly,2022-05-28T19:58:41Z,2022-06-01T17:51:13Z,2022-08-12T20:07:12Z,2,waiting_approval,,3.0,2022-06-20T07:58:21.190Z,2022-06-20T15:08:12Z,106229,426.6499938964844,TRL,2022-07-21T13:28:20Z
61341,1,1.149999976158142,1.149999976158142,1.1399999856948853,0.0,0.0,0.009999999776482582,True,monthly,2022-05-28T19:58:41Z,2022-06-01T17:51:13Z,2022-08-12T20:07:12Z,2,waiting_approval,,3.0,2022-06-20T07:58:21.190Z,2022-06-20T15:08:12Z,110137,541.4400024414062,TRL,2022-08-12T20:07:12Z
61341,1,426.6499938964844,0.0,82.70999908447266,339.25,0.0,4.690000057220459,True,monthly,2022-05-28T19:58:41Z,2022-06-01T17:51:13Z,2022-08-12T20:07:12Z,2,waiting_approval,,2.0,2022-06-02T19:52:01.623Z,2022-06-06T10:39:07Z,97230,1.149999976158142,TRL,2022-06-01T17:51:13Z
61341,1,426.6499938964844,0.0,82.70999908447266,339.25,0.0,4.690000057220459,True,monthly,2022-05-28T19:58:41Z,2022-06-01T17:51:13Z,2022-08-12T20:07:12Z,2,waiting_approval,,2.0,2022-06-02T19:52:01.623Z,2022-06-06T10:39:07Z,97267,426.6499938964844,TRL,2022-06-02T09:32:11Z
61341,1,426.6499938964844,0.0,82.70999908447266,339.25,0.0,4.690000057220459,True,monthly,2022-05-28T19:58:41Z,2022-06-01T17:51:13Z,2022-08-12T20:07:12Z,2,waiting_approval,,2.0,2022-06-02T19:52:01.623Z,2022-06-06T10:39:07Z,106229,426.6499938964844,TRL,2022-07-21T13:28:20Z
61341,1,426.6499938964844,0.0,82.70999908447266,339.25,0.0,4.690000057220459,True,monthly,2022-05-28T19:58:41Z,2022-06-01T17:51:13Z,2022-08-12T20:07:12Z,2,waiting_approval,,2.0,2022-06-02T19:52:01.623Z,2022-06-06T10:39:07Z,110137,541.4400024414062,TRL,2022-08-12T20:07:12Z
61341,1,426.6499938964844,0.0,82.70999908447266,339.25,0.0,4.690000057220459,True,monthly,2022-05-28T19:58:41Z,2022-06-01T17:51:13Z,2022-08-12T20:07:12Z,2,waiting_approval,,3.0,2022-06-20T07:58:21.190Z,2022-06-20T15:08:12Z,97230,1.149999976158142,TRL,2022-06-01T17:51:13Z
61341,1,426.6499938964844,0.0,82.70999908447266,339.25,0.0,4.690000057220459,True,monthly,2022-05-28T19:58:41Z,2022-06-01T17:51:13Z,2022-08-12T20:07:12Z,2,waiting_approval,,3.0,2022-06-20T07:58:21.190Z,2022-06-20T15:08:12Z,97267,426.6499938964844,TRL,2022-06-02T09:32:11Z
61341,1,426.6499938964844,0.0,82.70999908447266,339.25,0.0,4.690000057220459,True,monthly,2022-05-28T19:58:41Z,2022-06-01T17:51:13Z,2022-08-12T20:07:12Z,2,waiting_approval,,3.0,2022-06-20T07:58:21.190Z,2022-06-20T15:08:12Z,106229,426.6499938964844,TRL,2022-07-21T13:28:20Z
61341,1,426.6499938964844,0.0,82.70999908447266,339.25,0.0,4.690000057220459,True,monthly,2022-05-28T19:58:41Z,2022-06-01T17:51:13Z,2022-08-12T20:07:12Z,2,waiting_approval,,3.0,2022-06-20T07:58:21.190Z,2022-06-20T15:08:12Z,110137,541.4400024414062,TRL,2022-08-12T20:07:12Z
61341,1,541.4400024414062,0.0,60.540000915527344,474.95001220703125,223.89999389648438,5.960000038146973,True,monthly,2022-05-28T19:58:41Z,2022-06-01T17:51:13Z,2022-08-12T20:07:12Z,2,waiting_approval,,2.0,2022-06-02T19:52:01.623Z,2022-06-06T10:39:07Z,97230,1.149999976158142,TRL,2022-06-01T17:51:13Z
61341,1,541.4400024414062,0.0,60.540000915527344,474.95001220703125,223.89999389648438,5.960000038146973,True,monthly,2022-05-28T19:58:41Z,2022-06-01T17:51:13Z,2022-08-12T20:07:12Z,2,waiting_approval,,2.0,2022-06-02T19:52:01.623Z,2022-06-06T10:39:07Z,97267,426.6499938964844,TRL,2022-06-02T09:32:11Z
61341,1,541.4400024414062,0.0,60.540000915527344,474.95001220703125,223.89999389648438,5.960000038146973,True,monthly,2022-05-28T19:58:41Z,2022-06-01T17:51:13Z,2022-08-12T20:07:12Z,2,waiting_approval,,2.0,2022-06-02T19:52:01.623Z,2022-06-06T10:39:07Z,106229,426.6499938964844,TRL,2022-07-21T13:28:20Z
61341,1,541.4400024414062,0.0,60.540000915527344,474.95001220703125,223.89999389648438,5.960000038146973,True,monthly,2022-05-28T19:58:41Z,2022-06-01T17:51:13Z,2022-08-12T20:07:12Z,2,waiting_approval,,2.0,2022-06-02T19:52:01.623Z,2022-06-06T10:39:07Z,110137,541.4400024414062,TRL,2022-08-12T20:07:12Z
61341,1,541.4400024414062,0.0,60.540000915527344,474.95001220703125,223.89999389648438,5.960000038146973,True,monthly,2022-05-28T19:58:41Z,2022-06-01T17:51:13Z,2022-08-12T20:07:12Z,2,waiting_approval,,3.0,2022-06-20T07:58:21.190Z,2022-06-20T15:08:12Z,97230,1.149999976158142,TRL,2022-06-01T17:51:13Z
61341,1,541.4400024414062,0.0,60.540000915527344,474.95001220703125,223.89999389648438,5.960000038146973,True,monthly,2022-05-28T19:58:41Z,2022-06-01T17:51:13Z,2022-08-12T20:07:12Z,2,waiting_approval,,3.0,2022-06-20T07:58:21.190Z,2022-06-20T15:08:12Z,97267,426.6499938964844,TRL,2022-06-02T09:32:11Z
61341,1,541.4400024414062,0.0,60.540000915527344,474.95001220703125,223.89999389648438,5.960000038146973,True,monthly,2022-05-28T19:58:41Z,2022-06-01T17:51:13Z,2022-08-12T20:07:12Z,2,waiting_approval,,3.0,2022-06-20T07:58:21.190Z,2022-06-20T15:08:12Z,106229,426.6499938964844,TRL,2022-07-21T13:28:20Z
61341,1,541.4400024414062,0.0,60.540000915527344,474.95001220703125,223.89999389648438,5.960000038146973,True,monthly,2022-05-28T19:58:41Z,2022-06-01T17:51:13Z,2022-08-12T20:07:12Z,2,waiting_approval,,3.0,2022-06-20T07:58:21.190Z,2022-06-20T15:08:12Z,110137,541.4400024414062,TRL,2022-08-12T20:07:12Z
61348,1,426.6499938964844,426.6499938964844,82.70999908447266,339.25,0.0,4.690000057220459,False,monthly,2022-05-28T21:31:21Z,2022-05-30T15:20:01Z,2022-06-30T10:13:10Z,2,waiting_approval,,2.0,2022-05-30T12:11:47.973Z,2022-05-30T15:48:49Z,97005,426.6499938964844,TRL,2022-05-30T15:20:01Z
61348,1,426.6499938964844,426.6499938964844,82.70999908447266,339.25,0.0,4.690000057220459,False,monthly,2022-05-28T21:31:21Z,2022-05-30T15:20:01Z,2022-06-30T10:13:10Z,2,waiting_approval,,2.0,2022-05-30T12:11:47.973Z,2022-05-30T15:48:49Z,102398,426.6499938964844,TRL,2022-06-30T10:13:10Z
61348,1,426.6499938964844,426.6499938964844,82.70999908447266,339.25,0.0,4.690000057220459,False,monthly,2022-05-28T21:31:21Z,2022-05-30T15:20:01Z,2022-06-30T10:13:10Z,2,waiting_approval,,2.0,2022-06-29T07:16:24.336Z,2022-06-29T10:16:18Z,97005,426.6499938964844,TRL,2022-05-30T15:20:01Z
61348,1,426.6499938964844,426.6499938964844,82.70999908447266,339.25,0.0,4.690000057220459,False,monthly,2022-05-28T21:31:21Z,2022-05-30T15:20:01Z,2022-06-30T10:13:10Z,2,waiting_approval,,2.0,2022-06-29T07:16:24.336Z,2022-06-29T10:16:18Z,102398,426.6499938964844,TRL,2022-06-30T10:13:10Z
61386,90,182.85000610351562,0.0,0.0,0.0,0.0,0.0,True,monthly,2022-05-29T12:14:46Z,2022-05-29T12:33:00Z,2022-07-31T13:56:58Z,12,,,,,,96800,194.35000610351562,GBP,2022-05-29T12:33:00Z
61386,90,182.85000610351562,0.0,0.0,0.0,0.0,0.0,True,monthly,2022-05-29T12:14:46Z,2022-05-29T12:33:00Z,2022-07-31T13:56:58Z,12,,,,,,107677,11.5,GBP,2022-07-31T13:56:56Z
61386,90,182.85000610351562,0.0,0.0,0.0,0.0,0.0,True,monthly,2022-05-29T12:14:46Z,2022-05-29T12:33:00Z,2022-07-31T13:56:58Z,12,,,,,,107678,11.5,GBP,2022-07-31T13:56:58Z
61386,104,11.5,0.0,0.0,0.0,0.0,0.0,True,monthly,2022-05-29T12:14:46Z,2022-05-29T12:33:00Z,2022-07-31T13:56:58Z,12,,,,,,96800,194.35000610351562,GBP,2022-05-29T12:33:00Z
61386,104,11.5,0.0,0.0,0.0,0.0,0.0,True,monthly,2022-05-29T12:14:46Z,2022-05-29T12:33:00Z,2022-07-31T13:56:58Z,12,,,,,,107677,11.5,GBP,2022-07-31T13:56:56Z
61386,104,11.5,0.0,0.0,0.0,0.0,0.0,True,monthly,2022-05-29T12:14:46Z,2022-05-29T12:33:00Z,2022-07-31T13:56:58Z,12,,,,,,107678,11.5,GBP,2022-07-31T13:56:58Z
61415,1,541.4400024414062,0.0,60.540000915527344,474.95001220703125,223.89999389648438,5.960000038146973,True,monthly,2022-05-29T20:22:11Z,2022-06-07T08:57:59Z,2022-08-07T10:10:11Z,2,,,,,,109194,785.0399780273438,TRL,2022-08-07T10:10:11Z
